Rowid,Payment_type,Vehicle_code
3738,PTC,VC965
3739,PTP,VC965
3740,PTE,VC965
3741,PTE,VCB43
3742,PTC,VC965
3743,PTP,VC965
3744,PTC,VC965
3745,PTP,VCB43
3746,PTP,VC965
3747,PTP,VCB43
3748,PTE,VCB43
3749,PTC,VC965
3750,PTC,VC965
3751,PTC,VCB43
3752,PTC,VCB43
3753,PTC,VC965
3754,PTE,VC965
3755,PTC,VC965
3756,PTC,VCB43
3757,PTP,VC965
3758,PTE,VC965
3759,PTP,VC965
3760,PTP,VC965
3761,PTC,VCB43
3762,PTP,VC965
3763,PTC,VC965
3764,PTC,VC965
3765,PTC,VC965
3766,PTE,VCD2F
3767,PTE,VC965
3768,PTC,VC965
3769,PTP,VC965
3770,PTP,VC965
3771,PTE,VC965
3772,PTC,VC965
3773,PTE,VC965
3774,PTC,VCB43
3775,PTC,VCB43
3776,PTE,VC965
3777,PTE,VCB43
3778,PTE,VC965
3779,PTC,VC965
3780,PTP,VC965
3781,PTE,VC965
3782,PTC,VC965
3783,PTC,VCB43
3784,PTP,VCB43
3785,PTE,VCB43
3786,PTP,VC965
3787,PTE,VCD2F
3788,PTE,VC965
3789,PTC,VCB43
3790,PTC,VCD2F
3791,PTC,VC965
3792,PTE,VC965
3793,PTP,VC965
3794,PTE,VCD2F
3795,PTP,VC965
3796,PTC,VCB43
3797,PTE,VC965
3798,PTC,VCD2F
3799,PTE,VC965
3800,PTP,VCD2F
3801,PTE,VC965
3802,PTP,VC965
3803,PTC,VC965
3804,PTE,VC965
3805,PTP,VC965
3806,PTP,VC965
3807,PTC,VCB43
3808,PTC,VCB43
3809,PTE,VCB43
3810,PTP,VC965
3811,PTP,VC965
3812,PTC,VCD2F
3813,PTC,VCB43
3814,PTC,VC965
3815,PTE,VC965
3816,PTC,VC965
3817,PTE,VC965
3818,PTC,VCB43
3819,PTC,VC965
3820,PTC,VC965
3821,PTP,VCD2F
3822,PTC,VC965
3823,PTC,VCB43
3824,PTP,VCD2F
3825,PTC,VC965
3826,PTE,VC965
3827,PTP,VC965
3828,PTC,VCB43
3829,PTP,VC965
3830,PTE,VC965
3831,PTC,VC965
3832,PTP,VCB43
3833,PTP,VC965
3834,PTE,VC965
3835,PTE,VC965
3836,PTP,VC965
3837,PTP,VC965
3838,PTP,VC965
3839,PTC,VC965
3840,PTP,VC965
3841,PTP,VC965
3842,PTE,VC965
3843,PTP,VC965
3844,PTP,VCD2F
3845,PTP,VC965
3846,PTE,VCB43
3847,PTC,VC965
3848,PTE,VCD2F
3849,PTC,VCB43
3850,PTC,VC965
3851,PTE,VCB43
3852,PTP,VC965
3853,PTE,VCD2F
3854,PTE,VCB43
3855,PTP,VC965
3856,PTE,VC965
3857,PTC,VC965
3858,PTE,VC965
3859,PTE,VC965
3860,PTE,VC965
3861,PTC,VC965
3862,PTC,VC965
3863,PTE,VC965
3864,PTC,VCB43
3865,PTC,VC965
3866,PTE,VC965
3867,PTE,VC965
3868,PTE,VC965
3869,PTC,VC965
3870,PTE,VC965
3871,PTE,VC965
3872,PTC,VC965
3873,PTE,VC965
3874,PTE,VC965
3875,PTC,VCB43
3876,PTP,VC965
3877,PTC,VCB43
3878,PTP,VC965
3879,PTE,VC965
3880,PTC,VC965
3881,PTP,VC965
3882,PTE,VC965
3883,PTE,VCB43
3884,PTC,VC965
3885,PTP,VC965
3886,PTC,VC965
3887,PTC,VC965
3888,PTE,VCD2F
3889,PTP,VC965
3890,PTP,VC965
3891,PTE,VC965
3892,PTE,VC965
3893,PTP,VC965
3894,PTP,VCD2F
3895,PTP,VCB43
3896,PTP,VC965
3897,PTE,VC965
3898,PTP,VC965
3899,PTE,VC965
3900,PTE,VC965
3901,PTP,VC965
3902,PTE,VC965
3903,PTE,VC965
3904,PTE,VC965
3905,PTE,VC965
3906,PTC,VCB43
3907,PTE,VC965
3908,PTE,VC965
3909,PTE,VCD2F
3910,PTE,VCB43
3911,PTP,VCB43
3912,PTC,VCB43
3913,PTP,VC965
3914,PTC,VC965
3915,PTC,VCD2F
3916,PTP,VC965
3917,PTP,VC965
3918,PTC,VCB43
3919,PTC,VC965
3920,PTC,VCB43
3921,PTP,VC965
3922,PTC,VCB43
3923,PTC,VC965
3924,PTP,VC965
3925,PTC,VC965
3926,PTE,VC965
3927,PTE,VCB43
3928,PTP,VC965
3929,PTP,VC965
3930,PTE,VC965
3931,PTE,VC965
3932,PTC,VCB43
3933,PTE,VC965
3934,PTP,VC965
3935,PTC,VCD2F
3936,PTP,VCD2F
3937,PTE,VC965
3938,PTE,VCB43
3939,PTC,VC965
3940,PTE,VCB43
3941,PTP,VC965
3942,PTP,VC965
3943,PTC,VCB43
3944,PTP,VCB43
3945,PTP,VC965
3946,PTE,VC965
3947,PTP,VC965
3948,PTP,VC965
3949,PTE,VC965
3950,PTP,VC965
3951,PTC,VC965
3952,PTP,VC965
3953,PTE,VC965
3954,PTC,VC965
3955,PTE,VC965
3956,PTP,VC965
3957,PTP,VC965
3958,PTC,VCB43
3959,PTE,VC965
3960,PTP,VC965
3961,PTP,VCD2F
3962,PTC,VC965
3963,PTE,VC965
3964,PTP,VC965
3965,PTE,VC965
3966,PTC,VCD2F
3967,PTE,VC965
3968,PTC,VC965
3969,PTC,VC965
3970,PTP,VCD2F
3971,PTP,VC965
3972,PTC,VC965
3973,PTE,VC965
3974,PTP,VCD2F
3975,PTE,VCB43
3976,PTC,VC965
3977,PTC,VCB43
3978,PTE,VC965
3979,PTP,VCB43
3980,PTC,VC965
3981,PTP,VC965
3982,PTP,VCD2F
3983,PTP,VC965
3984,PTC,VCB43
3985,PTP,VC965
3986,PTE,VC965
3987,PTP,VC965
3988,PTP,VC965
3989,PTE,VCD2F
3990,PTP,VCD2F
3991,PTE,VC965
3992,PTE,VCD2F
3993,PTP,VCB43
3994,PTP,VC965
3995,PTE,VC965
3996,PTC,VC965
3997,PTE,VC965
3998,PTC,VC965
3999,PTE,VCD2F
4000,PTC,VC965
4001,PTE,VC965
4002,PTE,VC965
4003,PTE,VC965
4004,PTE,VC965
4005,PTP,VC965
4006,PTP,VC965
4007,PTE,VC965
4008,PTP,VC965
4009,PTP,VCB43
4010,PTE,VCB43
4011,PTE,VC965
4012,PTP,VC965
4013,PTE,VCB43
4014,PTC,VC965
4015,PTP,VC965
4016,PTP,VC965
4017,PTC,VCB43
4018,PTP,VC965
4019,PTE,VCD2F
4020,PTE,VC965
4021,PTP,VC965
4022,PTE,VCD2F
4023,PTC,VC965
4024,PTE,VC965
4025,PTE,VC965
4026,PTC,VCB43
4027,PTE,VC965
4028,PTC,VC965
4029,PTC,VCD2F
4030,PTE,VC965
4031,PTC,VC965
4032,PTP,VCB43
4033,PTE,VC965
4034,PTE,VCB43
4035,PTE,VCB43
4036,PTC,VCB43
4037,PTP,VC965
4038,PTP,VC965
4039,PTP,VC965
4040,PTC,VC965
4041,PTC,VC965
4042,PTC,VC965
4043,PTE,VC965
4044,PTP,VCB43
4045,PTC,VC965
4046,PTC,VC965
4047,PTC,VC965
4048,PTP,VC965
4049,PTP,VC965
4050,PTE,VC965
4051,PTC,VCD2F
4052,PTC,VC965
4053,PTE,VC965
4054,PTE,VC965
4055,PTP,VC965
4056,PTC,VC965
4057,PTP,VC965
4058,PTE,VC965
4059,PTE,VCB43
4060,PTP,VC965
4061,PTC,VCD2F
4062,PTE,VC965
4063,PTP,VC965
4064,PTC,VCD2F
4065,PTC,VCB43
4066,PTC,VCB43
4067,PTE,VC965
4068,PTE,VC965
4069,PTC,VC965
4070,PTC,VCB43
4071,PTP,VC965
4072,PTP,VCB43
4073,PTC,VC965
4074,PTE,VCD2F
4075,PTE,VC965
4076,PTC,VC965
4077,PTC,VCB43
4078,PTC,VC965
4079,PTC,VC965
4080,PTC,VC965
4081,PTE,VC965
4082,PTC,VCB43
4083,PTE,VCB43
4084,PTE,VC965
4085,PTE,VC965
4086,PTE,VC965
4087,PTC,VCB43
4088,PTP,VC965
4089,PTC,VC965
4090,PTP,VC965
4091,PTE,VC965
4092,PTP,VCB43
4093,PTP,VCD2F
4094,PTE,VC965
4095,PTC,VCB43
4096,PTC,VC965
4097,PTC,VC965
4098,PTP,VCB43
4099,PTP,VCD2F
4100,PTP,VCB43
4101,PTC,VC965
4102,PTE,VCB43
4103,PTP,VC965
4104,PTE,VCB43
4105,PTP,VC965
4106,PTP,VC965
4107,PTC,VC965
4108,PTC,VC965
4109,PTC,VCB43
4110,PTP,VC965
4111,PTP,VCB43
4112,PTC,VC965
4113,PTP,VC965
4114,PTP,VC965
4115,PTC,VC965
4116,PTE,VC965
4117,PTE,VCD2F
4118,PTC,VCB43
4119,PTP,VC965
4120,PTE,VC965
4121,PTE,VCB43
4122,PTC,VCB43
4123,PTE,VC965
4124,PTP,VCD2F
4125,PTP,VC965
4126,PTC,VC965
4127,PTP,VC965
4128,PTE,VCB43
4129,PTP,VC965
4130,PTP,VCD2F
4131,PTC,VC965
4132,PTE,VC965
4133,PTC,VCB43
4134,PTP,VC965
4135,PTP,VC965
4136,PTC,VCD2F
4137,PTC,VCB43
4138,PTP,VC965
4139,PTC,VC965
4140,PTP,VC965
4141,PTE,VC965
4142,PTE,VC965
4143,PTC,VCB43
4144,PTP,VC965
4145,PTE,VCB43
4146,PTP,VC965
4147,PTC,VCB43
4148,PTC,VCB43
4149,PTP,VC965
4150,PTP,VC965
4151,PTP,VCB43
4152,PTE,VC965
4153,PTE,VCB43
4154,PTP,VC965
4155,PTC,VC965
4156,PTE,VCB43
4157,PTP,VCB43
4158,PTC,VC965
4159,PTC,VC965
4160,PTP,VCB43
4161,PTP,VC965
4162,PTE,VCB43
4163,PTE,VCD2F
4164,PTC,VC965
4165,PTE,VCB43
4166,PTP,VC965
4167,PTE,VCB43
4168,PTC,VCB43
4169,PTP,VC965
4170,PTE,VCB43
4171,PTP,VC965
4172,PTC,VCB43
4173,PTE,VCB43
4174,PTE,VC965
4175,PTP,VC965
4176,PTC,VC965
4177,PTC,VCB43
4178,PTE,VC965
4179,PTE,VC965
4180,PTP,VC965
4181,PTE,VC965
4182,PTC,VC965
4183,PTC,VC965
4184,PTC,VCB43
4185,PTE,VC965
4186,PTP,VC965
4187,PTC,VC965
4188,PTC,VC965
4189,PTC,VCD2F
4190,PTE,VC965
4191,PTP,VC965
4192,PTC,VC965
4193,PTC,VCD2F
4194,PTP,VCB43
4195,PTP,VC965
4196,PTC,VC965
4197,PTP,VC965
4198,PTP,VCB43
4199,PTP,VC965
4200,PTP,VC965
4201,PTE,VC965
4202,PTP,VC965
4203,PTE,VC965
4204,PTE,VC965
4205,PTC,VCB43
4206,PTE,VCD2F
4207,PTP,VCB43
4208,PTC,VC965
4209,PTC,VC965
4210,PTC,VC965
4211,PTE,VCB43
4212,PTP,VC965
4213,PTC,VC965
4214,PTC,VC965
4215,PTC,VCB43
4216,PTP,VC965
4217,PTP,VCB43
4218,PTC,VCB43
4219,PTE,VCB43
4220,PTE,VC965
4221,PTC,VC965
4222,PTE,VC965
4223,PTP,VCD2F
4224,PTC,VC965
4225,PTE,VC965
4226,PTP,VC965
4227,PTP,VC965
4228,PTE,VC965
4229,PTE,VCB43
4230,PTP,VC965
4231,PTE,VC965
4232,PTE,VC965
4233,PTP,VC965
4234,PTP,VC965
4235,PTP,VCB43
4236,PTC,VCB43
4237,PTE,VC965
4238,PTC,VC965
4239,PTE,VC965
4240,PTE,VCB43
4241,PTP,VC965
4242,PTC,VC965
4243,PTE,VC965
4244,PTP,VC965
4245,PTP,VC965
4246,PTC,VCD2F
4247,PTC,VCB43
4248,PTP,VC965
4249,PTC,VC965
4250,PTE,VC965
4251,PTC,VC965
4252,PTC,VCD2F
4253,PTE,VCB43
4254,PTC,VCD2F
4255,PTE,VC965
4256,PTC,VC965
4257,PTE,VCB43
4258,PTC,VC965
4259,PTE,VC965
4260,PTP,VC965
4261,PTE,VC965
4262,PTE,VC965
4263,PTP,VC965
4264,PTC,VCB43
4265,PTC,VC965
4266,PTC,VC965
4267,PTE,VC965
4268,PTP,VC965
4269,PTE,VC965
4270,PTP,VC965
4271,PTE,VC965
4272,PTC,VC965
4273,PTE,VC965
4274,PTE,VC965
4275,PTP,VC965
4276,PTE,VC965
4277,PTE,VCB43
4278,PTP,VC965
4279,PTC,VCD2F
4280,PTC,VC965
4281,PTC,VC965
4282,PTE,VCB43
4283,PTE,VC965
4284,PTP,VC965
4285,PTP,VC965
4286,PTC,VC965
4287,PTC,VCB43
4288,PTE,VCB43
4289,PTE,VC965
4290,PTP,VC965
4291,PTC,VCB43
4292,PTE,VCB43
4293,PTP,VC965
4294,PTC,VC965
4295,PTC,VCD2F
4296,PTC,VC965
4297,PTE,VC965
4298,PTE,VC965
4299,PTP,VC965
4300,PTC,VC965
4301,PTE,VC965
4302,PTC,VCB43
4303,PTE,VC965
4304,PTP,VC965
4305,PTE,VCB43
4306,PTE,VCD2F
4307,PTC,VC965
4308,PTE,VCB43
4309,PTP,VC965
4310,PTC,VC965
4311,PTC,VC965
4312,PTE,VCB43
4313,PTE,VC965
4314,PTE,VC965
4315,PTC,VC965
4316,PTP,VC965
4317,PTC,VC965
4318,PTP,VC965
4319,PTP,VC965
4320,PTP,VC965
4321,PTP,VC965
4322,PTP,VC965
4323,PTC,VCB43
4324,PTP,VC965
4325,PTE,VCB43
4326,PTP,VC965
4327,PTC,VC965
4328,PTC,VC965
4329,PTP,VC965
4330,PTC,VC965
4331,PTC,VC965
4332,PTP,VC965
4333,PTP,VC965
4334,PTP,VC965
4335,PTC,VC965
4336,PTP,VC965
4337,PTE,VC965
4338,PTC,VCB43
4339,PTE,VC965
4340,PTC,VC965
4341,PTC,VCB43
4342,PTP,VC965
4343,PTC,VCD2F
4344,PTC,VCD2F
4345,PTE,VCB43
4346,PTE,VC965
4347,PTC,VC965
4348,PTP,VCB43
4349,PTP,VC965
4350,PTC,VC965
4351,PTP,VC965
4352,PTE,VC965
4353,PTC,VC965
4354,PTC,VC965
4355,PTP,VC965
4356,PTC,VCB43
4357,PTE,VC965
4358,PTP,VC965
4359,PTE,VC965
4360,PTE,VCB43
4361,PTP,VC965
4362,PTC,VCB43
4363,PTC,VC965
4364,PTP,VCB43
4365,PTP,VCB43
4366,PTE,VC965
4367,PTE,VC965
4368,PTC,VC965
4369,PTE,VC965
4370,PTC,VC965
4371,PTP,VC965
4372,PTC,VCD2F
4373,PTE,VC965
4374,PTP,VC965
4375,PTP,VC965
4376,PTC,VC965
4377,PTP,VC965
4378,PTP,VC965
4379,PTE,VCD2F
4380,PTE,VC965
4381,PTP,VC965
4382,PTP,VCD2F
4383,PTE,VC965
4384,PTE,VC965
4385,PTC,VC965
4386,PTC,VC965
4387,PTE,VC965
4388,PTP,VC965
4389,PTC,VCB43
4390,PTP,VCB43
4391,PTE,VC965
4392,PTE,VCD2F
4393,PTE,VC965
4394,PTP,VC965
4395,PTC,VCD2F
4396,PTP,VC965
4397,PTC,VC965
4398,PTP,VCB43
4399,PTP,VCB43
4400,PTE,VC965
4401,PTC,VC965
4402,PTC,VCB43
4403,PTC,VCD2F
4404,PTP,VC965
4405,PTP,VC965
4406,PTC,VC965
4407,PTC,VC965
4408,PTC,VC965
4409,PTE,VCD2F
4410,PTP,VC965
4411,PTP,VCD2F
4412,PTC,VC965
4413,PTP,VC965
4414,PTE,VC965
4415,PTP,VCB43
4416,PTP,VC965
4417,PTP,VC965
4418,PTP,VCB43
4419,PTP,VCB43
4420,PTE,VC965
4421,PTE,VCB43
4422,PTE,VC965
4423,PTE,VCB43
4424,PTP,VCB43
4425,PTC,VCB43
4426,PTP,VCD2F
4427,PTP,VCB43
4428,PTE,VCB43
4429,PTP,VCB43
4430,PTP,VC965
4431,PTC,VCD2F
4432,PTE,VC965
4433,PTP,VC965
4434,PTE,VC965
4435,PTC,VCB43
4436,PTP,VC965
4437,PTP,VC965
4438,PTC,VC965
4439,PTP,VC965
4440,PTP,VC965
4441,PTP,VC965
4442,PTC,VC965
4443,PTC,VC965
4444,PTP,VC965
4445,PTC,VC965
4446,PTC,VC965
4447,PTE,VCD2F
4448,PTE,VC965
4449,PTC,VC965
4450,PTP,VCD2F
4451,PTP,VCD2F
4452,PTC,VC965
4453,PTE,VC965
4454,PTE,VC965
4455,PTE,VCB43
4456,PTE,VC965
4457,PTE,VCB43
4458,PTC,VC965
4459,PTC,VC965
4460,PTP,VC965
4461,PTE,VCD2F
4462,PTC,VC965
4463,PTC,VC965
4464,PTC,VCB43
4465,PTP,VC965
4466,PTE,VC965
4467,PTE,VCB43
4468,PTC,VC965
4469,PTE,VC965
4470,PTP,VCB43
4471,PTC,VC965
4472,PTE,VC965
4473,PTE,VC965
4474,PTC,VCB43
4475,PTC,VC965
4476,PTE,VC965
4477,PTP,VC965
4478,PTP,VC965
4479,PTE,VCD2F
4480,PTC,VC965
4481,PTE,VC965
4482,PTE,VC965
4483,PTP,VC965
4484,PTP,VC965
4485,PTC,VC965
4486,PTC,VCB43
4487,PTE,VCB43
4488,PTP,VC965
4489,PTC,VC965
4490,PTC,VC965
4491,PTC,VCB43
4492,PTC,VCD2F
4493,PTE,VC965
4494,PTP,VC965
4495,PTE,VC965
4496,PTC,VC965
4497,PTE,VC965
4498,PTC,VCD2F
4499,PTC,VC965
4500,PTC,VC965
4501,PTP,VCD2F
4502,PTP,VCB43
4503,PTC,VC965
4504,PTP,VC965
4505,PTP,VC965
4506,PTP,VC965
4507,PTP,VC965
4508,PTE,VC965
4509,PTC,VCD2F
4510,PTC,VC965
4511,PTC,VC965
4512,PTP,VC965
4513,PTE,VCB43
4514,PTP,VC965
4515,PTC,VC965
4516,PTC,VC965
4517,PTP,VC965
4518,PTP,VC965
4519,PTC,VC965
4520,PTC,VC965
4521,PTP,VC965
4522,PTC,VC965
4523,PTP,VCB43
4524,PTE,VC965
4525,PTE,VC965
4526,PTC,VC965
4527,PTC,VC965
4528,PTC,VCB43
4529,PTP,VC965
4530,PTC,VC965
4531,PTE,VCB43
4532,PTE,VC965
4533,PTE,VC965
4534,PTC,VC965
4535,PTC,VCD2F
4536,PTE,VC965
4537,PTE,VC965
4538,PTC,VC965
4539,PTP,VC965
4540,PTC,VC965
4541,PTE,VCD2F
4542,PTE,VC965
4543,PTP,VCB43
4544,PTE,VC965
4545,PTC,VC965
4546,PTP,VC965
4547,PTC,VCD2F
4548,PTE,VCB43
4549,PTC,VC965
4550,PTP,VC965
4551,PTC,VC965
4552,PTC,VC965
4553,PTP,VC965
4554,PTC,VC965
4555,PTP,VC965
4556,PTC,VCB43
4557,PTE,VC965
4558,PTE,VC965
4559,PTE,VCB43
4560,PTC,VCD2F
4561,PTE,VCB43
4562,PTC,VC965
4563,PTP,VC965
4564,PTE,VCD2F
4565,PTP,VCB43
4566,PTE,VC965
4567,PTP,VC965
4568,PTE,VC965
4569,PTC,VC965
4570,PTE,VCD2F
4571,PTP,VC965
4572,PTC,VC965
4573,PTC,VC965
4574,PTC,VCD2F
4575,PTE,VC965
4576,PTE,VCB43
4577,PTP,VC965
4578,PTC,VCD2F
4579,PTP,VC965
4580,PTE,VCD2F
4581,PTP,VCD2F
4582,PTP,VC965
4583,PTC,VC965
4584,PTE,VC965
4585,PTC,VC965
4586,PTE,VC965
4587,PTC,VC965
4588,PTE,VC965
4589,PTC,VCD2F
4590,PTE,VC965
4591,PTE,VC965
4592,PTC,VC965
4593,PTC,VC965
4594,PTP,VCB43
4595,PTC,VC965
4596,PTP,VC965
4597,PTP,VC965
4598,PTP,VC965
4599,PTC,VC965
4600,PTC,VCD2F
4601,PTC,VCB43
4602,PTP,VC965
4603,PTC,VC965
4604,PTC,VC965
4605,PTC,VC965
4606,PTC,VC965
4607,PTC,VC965
4608,PTC,VCB43
4609,PTE,VC965
4610,PTE,VC965
4611,PTC,VC965
4612,PTE,VC965
4613,PTE,VC965
4614,PTE,VCB43
4615,PTC,VC965
4616,PTP,VCD2F
4617,PTP,VC965
4618,PTE,VC965
4619,PTE,VCD2F
4620,PTE,VC965
4621,PTE,VCD2F
4622,PTC,VC965
4623,PTP,VCD2F
4624,PTE,VC965
4625,PTC,VC965
4626,PTP,VC965
4627,PTE,VC965
4628,PTE,VCB43
4629,PTP,VC965
4630,PTC,VCB43
4631,PTE,VC965
4632,PTC,VC965
4633,PTC,VC965
4634,PTC,VCB43
4635,PTC,VC965
4636,PTC,VCB43
4637,PTE,VC965
4638,PTP,VC965
4639,PTP,VC965
4640,PTP,VC965
4641,PTP,VC965
4642,PTC,VC965
4643,PTC,VC965
4644,PTP,VC965
4645,PTC,VCB43
4646,PTC,VCB43
4647,PTE,VC965
4648,PTP,VCB43
4649,PTC,VCB43
4650,PTC,VC965
4651,PTC,VCB43
4652,PTP,VCB43
4653,PTC,VC965
4654,PTP,VC965
4655,PTC,VCB43
4656,PTP,VCD2F
4657,PTP,VCB43
4658,PTC,VCB43
4659,PTC,VC965
4660,PTE,VCB43
4661,PTP,VCD2F
4662,PTC,VCD2F
4663,PTE,VC965
4664,PTE,VCB43
4665,PTC,VC965
4666,PTP,VC965
4667,PTP,VC965
4668,PTC,VC965
4669,PTP,VC965
4670,PTE,VC965
4671,PTE,VCB43
4672,PTP,VC965
4673,PTE,VCB43
4674,PTC,VC965
4675,PTE,VC965
4676,PTP,VC965
4677,PTC,VC965
4678,PTC,VC965
4679,PTE,VCD2F
4680,PTC,VCB43
4681,PTC,VCB43
4682,PTC,VC965
4683,PTE,VC965
4684,PTC,VC965
4685,PTP,VC965
4686,PTP,VCB43
4687,PTP,VC965
4688,PTC,VC965
4689,PTP,VC965
4690,PTP,VCB43
4691,PTP,VCB43
4692,PTC,VC965
4693,PTE,VC965
4694,PTE,VC965
4695,PTE,VC965
4696,PTE,VC965
4697,PTP,VCB43
4698,PTE,VC965
4699,PTC,VC965
4700,PTE,VC965
4701,PTP,VC965
4702,PTP,VC965
4703,PTC,VC965
4704,PTC,VC965
4705,PTE,VC965
4706,PTC,VC965
4707,PTE,VC965
4708,PTP,VCB43
4709,PTE,VC965
4710,PTC,VC965
4711,PTP,VCD2F
4712,PTE,VC965
4713,PTE,VC965
4714,PTP,VCB43
4715,PTP,VC965
4716,PTC,VC965
4717,PTC,VC965
4718,PTP,VC965
4719,PTC,VC965
4720,PTC,VC965
4721,PTP,VC965
4722,PTP,VC965
4723,PTE,VC965
4724,PTE,VCB43
4725,PTP,VC965
4726,PTE,VC965
4727,PTC,VC965
4728,PTP,VCD2F
4729,PTE,VC965
4730,PTC,VC965
4731,PTE,VC965
4732,PTP,VC965
4733,PTC,VCB43
4734,PTE,VCB43
4735,PTE,VC965
4736,PTC,VC965
4737,PTC,VC965
4738,PTP,VC965
4739,PTE,VC965
4740,PTE,VC965
4741,PTC,VCB43
4742,PTP,VC965
4743,PTP,VC965
4744,PTC,VCB43
4745,PTP,VCB43
4746,PTC,VC965
4747,PTP,VCB43
4748,PTE,VCB43
4749,PTP,VC965
4750,PTE,VCD2F
4751,PTC,VC965
4752,PTE,VCB43
4753,PTE,VC965
4754,PTE,VCD2F
4755,PTE,VC965
4756,PTC,VC965
4757,PTC,VC965
4758,PTP,VC965
4759,PTE,VC965
4760,PTE,VC965
4761,PTP,VCD2F
4762,PTE,VCB43
4763,PTE,VC965
4764,PTC,VCD2F
4765,PTE,VC965
4766,PTP,VCD2F
4767,PTC,VCB43
4768,PTP,VC965
4769,PTP,VCB43
4770,PTC,VC965
4771,PTC,VCB43
4772,PTE,VC965
4773,PTP,VC965
4774,PTC,VCD2F
4775,PTP,VC965
4776,PTE,VCD2F
4777,PTP,VC965
4778,PTE,VC965
4779,PTC,VC965
4780,PTP,VC965
4781,PTE,VCB43
4782,PTC,VCD2F
4783,PTE,VC965
4784,PTE,VC965
4785,PTP,VCB43
4786,PTE,VCD2F
4787,PTC,VC965
4788,PTE,VC965
4789,PTC,VCB43
4790,PTE,VC965
4791,PTE,VC965
4792,PTC,VCD2F
4793,PTE,VCB43
4794,PTP,VC965
4795,PTC,VC965
4796,PTE,VC965
4797,PTE,VC965
4798,PTE,VC965
4799,PTP,VC965
4800,PTC,VC965
4801,PTP,VC965
4802,PTC,VC965
4803,PTP,VCD2F
4804,PTP,VC965
4805,PTC,VC965
4806,PTP,VC965
4807,PTC,VC965
4808,PTP,VC965
4809,PTC,VC965
4810,PTP,VC965
4811,PTE,VC965
4812,PTC,VC965
4813,PTP,VCB43
4814,PTE,VC965
4815,PTP,VC965
4816,PTP,VCB43
4817,PTC,VCB43
4818,PTC,VC965
4819,PTC,VC965
4820,PTP,VC965
4821,PTE,VC965
4822,PTC,VC965
4823,PTC,VC965
4824,PTP,VC965
4825,PTP,VCD2F
4826,PTE,VC965
4827,PTC,VCD2F
4828,PTC,VCB43
4829,PTE,VC965
4830,PTP,VC965
4831,PTP,VCD2F
4832,PTP,VCD2F
4833,PTE,VCD2F
4834,PTP,VC965
4835,PTE,VC965
4836,PTC,VCB43
4837,PTP,VCD2F
4838,PTE,VC965
4839,PTC,VCD2F
4840,PTE,VCD2F
4841,PTP,VC965
4842,PTC,VC965
4843,PTE,VC965
4844,PTE,VCD2F
4845,PTP,VC965
4846,PTE,VCB43
4847,PTP,VC965
4848,PTP,VC965
4849,PTE,VC965
4850,PTP,VC965
4851,PTE,VC965
4852,PTC,VCB43
4853,PTP,VC965
4854,PTP,VCB43
4855,PTP,VCD2F
4856,PTE,VC965
4857,PTE,VC965
4858,PTE,VC965
4859,PTP,VC965
4860,PTC,VC965
4861,PTP,VCD2F
4862,PTC,VC965
4863,PTC,VCB43
4864,PTE,VCB43
4865,PTP,VCB43
4866,PTP,VCB43
4867,PTP,VCD2F
4868,PTE,VCD2F
4869,PTC,VCB43
4870,PTP,VCB43
4871,PTE,VCD2F
4872,PTP,VCB43
4873,PTC,VCB43
4874,PTP,VC965
4875,PTP,VC965
4876,PTP,VC965
4877,PTP,VCB43
4878,PTP,VCB43
4879,PTC,VC965
4880,PTP,VC965
4881,PTE,VC965
4882,PTE,VCD2F
4883,PTC,VCB43
4884,PTP,VC965
4885,PTC,VC965
4886,PTP,VC965
4887,PTP,VC965
4888,PTP,VC965
4889,PTE,VC965
4890,PTP,VCB43
4891,PTE,VCD2F
4892,PTC,VC965
4893,PTP,VC965
4894,PTP,VC965
4895,PTE,VCB43
4896,PTP,VC965
4897,PTE,VC965
4898,PTP,VC965
4899,PTE,VCB43
4900,PTE,VCB43
4901,PTE,VC965
4902,PTE,VC965
4903,PTC,VC965
4904,PTP,VCD2F
4905,PTP,VC965
4906,PTE,VC965
4907,PTC,VCD2F
4908,PTE,VCD2F
4909,PTP,VC965
4910,PTC,VC965
4911,PTE,VCB43
4912,PTC,VC965
4913,PTE,VCB43
4914,PTC,VC965
4915,PTE,VC965
4916,PTC,VC965
4917,PTP,VC965
4918,PTE,VCB43
4919,PTP,VCD2F
4920,PTC,VC965
4921,PTC,VCB43
4922,PTE,VC965
4923,PTE,VCB43
4924,PTC,VC965
4925,PTP,VCB43
4926,PTP,VC965
4927,PTE,VC965
4928,PTC,VCD2F
4929,PTP,VCB43
4930,PTP,VC965
4931,PTE,VC965
4932,PTP,VC965
4933,PTC,VC965
4934,PTC,VCB43
4935,PTC,VCD2F
4936,PTC,VC965
4937,PTC,VC965
4938,PTC,VC965
4939,PTE,VC965
4940,PTC,VCD2F
4941,PTE,VCD2F
4942,PTP,VC965
4943,PTE,VCB43
4944,PTC,VC965
4945,PTC,VC965
4946,PTE,VC965
4947,PTE,VC965
4948,PTE,VCD2F
4949,PTP,VCB43
4950,PTE,VC965
4951,PTP,VC965
4952,PTP,VC965
4953,PTP,VC965
4954,PTP,VCB43
4955,PTC,VCB43
4956,PTP,VCD2F
4957,PTP,VCB43
4958,PTC,VC965
4959,PTE,VC965
4960,PTC,VCB43
